"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","note_source.label"
"Sierra Leone","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",227.24,"Repository: International Monetary Fund"
"Sierra Leone","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",227.71,"Repository: International Monetary Fund"
"Sierra Leone","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",154.66,"Repository: International Monetary Fund"
"Sierra Leone","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",255.44,"Repository: International Monetary Fund"
"Sierra Leone","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",183.76,"Repository: International Monetary Fund"
"Sierra Leone","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",327.85,"Repository: International Monetary Fund"
"Sierra Leone","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",236.95,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",130.72,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",155.37,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",174.93,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",100.12,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",148.38,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",111.93,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",114.71,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",111.75,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",80.32,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",93.78,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",116.8,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",162.01,"Repository: International Monetary Fund"
"El Salvador","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",129.08,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2024",118.18,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2024",139.7,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2024",127.89,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2024",116.87,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2024",111.56,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2024",116.81,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2024",107.6,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2024",118.49,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2024",96.14,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2024",111.74,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2024",106.42,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2024",120.21,"Repository: International Monetary Fund"
"San Marino","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2024",108.78,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2024",149.29,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2024",144,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2024",157.56,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2024",202.08,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2024",143.98,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2024",131.35,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2024",185.66,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2024",133.37,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2024",208.96,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2024",121.83,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2024",113.93,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2024",178.29,"Repository: International Monetary Fund"
"Somalia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2024",137,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",286.18,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",330.01,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",607.43,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",154.6,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",332.4,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",235.15,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",237.54,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",217.4,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",162.81,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",290.06,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",182.15,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",302.46,"Repository: International Monetary Fund"
"Serbia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",238.63,"Repository: International Monetary Fund"
"South Sudan","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2024",90.3,"Repository: International Monetary Fund"
"Sao Tome and Principe","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2024",248.61,"Repository: International Monetary Fund"
"Suriname","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",885.38,"Repository: International Monetary Fund"
"Suriname","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",969.22,"Repository: International Monetary Fund"
"Suriname","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",998.28,"Repository: International Monetary Fund"
"Suriname","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",463.72,"Repository: International Monetary Fund"
"Suriname","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",983.99,"Repository: International Monetary Fund"
"Suriname","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",781.58,"Repository: International Monetary Fund"
"Suriname","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",443.39,"Repository: International Monetary Fund"
"Suriname","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",965.03,"Repository: International Monetary Fund"
"Suriname","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",641.2,"Repository: International Monetary Fund"
"Suriname","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",754.73,"Repository: International Monetary Fund"
"Suriname","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",1141.31,"Repository: International Monetary Fund"
"Suriname","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",828.57,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",100,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",236.93,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",297.95,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",139.43,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",336.48,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",122.45,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",298.86,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",167.89,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",185.29,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",160.81,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",508.75,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",329.03,"Repository: International Monetary Fund"
"Slovakia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",272.43,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",100,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",149.62,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",138.11,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",109.01,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",141.64,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",126.67,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",134.56,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",114.28,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",103.04,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",121.73,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",131.37,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",150.24,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",129.33,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",100,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",149.62,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",138.11,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",109.01,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",141.64,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",126.67,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",134.56,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",114.28,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",103.04,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",121.73,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",131.37,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",150.24,"Repository: International Monetary Fund"
"Slovenia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",129.33,"Repository: International Monetary Fund"
"Sweden","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",124.42,"Repository: International Monetary Fund"
"Sweden","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",433.5,"Repository: International Monetary Fund"
"Sweden","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",608.38,"Repository: International Monetary Fund"
"Sweden","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",222.57,"Repository: International Monetary Fund"
"Sweden","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",557.85,"Repository: International Monetary Fund"
"Sweden","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",268.09,"Repository: International Monetary Fund"
"Sweden","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",1021.98,"Repository: International Monetary Fund"
"Sweden","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",547.91,"Repository: International Monetary Fund"
"Sweden","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",103.63,"Repository: International Monetary Fund"
"Sweden","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",207.05,"Repository: International Monetary Fund"
"Sweden","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",744.21,"Repository: International Monetary Fund"
"Sweden","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",517.38,"Repository: International Monetary Fund"
"Eswatini","CPS - Retail Price Index 'B'","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2019",96.41,"Repository: International Monetary Fund"
"Eswatini","CPS - Retail Price Index 'B'","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2019",95.97,"Repository: International Monetary Fund"
"Eswatini","CPS - Retail Price Index 'B'","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2019",97.28,"Repository: International Monetary Fund"
"Eswatini","CPS - Retail Price Index 'B'","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2019",98.45,"Repository: International Monetary Fund"
"Eswatini","CPS - Retail Price Index 'B'","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2019",95.21,"Repository: International Monetary Fund"
"Eswatini","CPS - Retail Price Index 'B'","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2019",98.18,"Repository: International Monetary Fund"
"Eswatini","CPS - Retail Price Index 'B'","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2019",98.53,"Repository: International Monetary Fund"
"Eswatini","CPS - Retail Price Index 'B'","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2019",98.44,"Repository: International Monetary Fund"
"Eswatini","CPS - Retail Price Index 'B'","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2019",100.18,"Repository: International Monetary Fund"
"Eswatini","CPS - Retail Price Index 'B'","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2019",98.34,"Repository: International Monetary Fund"
"Eswatini","CPS - Retail Price Index 'B'","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2019",98.26,"Repository: International Monetary Fund"
"Eswatini","CPS - Retail Price Index 'B'","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2019",100.16,"Repository: International Monetary Fund"
"Seychelles","CPS - Retail Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",126.95,"Repository: International Monetary Fund"
"Syrian Arab Republic","CPS - Retail Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2019",896.16,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",107.22,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",108.48,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",106.76,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",105.28,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",105.25,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",107.08,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",104.34,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",123.86,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",91.94,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",109.64,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",106.62,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",104.47,"Repository: International Monetary Fund"
"Chad","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",114.39,"Repository: International Monetary Fund"
"Togo","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",103.3,"Repository: International Monetary Fund"
"Thailand","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",100.26,"Repository: International Monetary Fund"
"Thailand","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",101.82,"Repository: International Monetary Fund"
"Thailand","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",101.3,"Repository: International Monetary Fund"
"Thailand","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",98.67,"Repository: International Monetary Fund"
"Thailand","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",99.61,"Repository: International Monetary Fund"
"Thailand","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",99.28,"Repository: International Monetary Fund"
