"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2023",258.204,,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2023",538.458,,,"Currency: KIR - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2023",573.477,,,"Currency: KIR - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2023",357.734,,,"Currency: KIR - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2023",529.204,,,"Currency: KIR - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2023",563.621,,,"Currency: KIR - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2023",351.586,,,"Currency: KIR - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2023",551.838,,,"Currency: KIR - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2023",587.727,,,"Currency: KIR - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2023",366.623,,,"Currency: KIR - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","ES - Survey on labor conditions by employment type","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2022",4091000,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: KOR - South Korean won (KRW)","Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Republic of Korea","ES - Survey on labor conditions by employment type","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2022",4525.448,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: KOR - South Korean won (KRW)","Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Republic of Korea","ES - Survey on labor conditions by employment type","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2022",3167.765,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: KOR - South Korean won (KRW)","Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Republic of Korea","ES - Survey on labor conditions by employment type","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2022",4726000,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: KOR - South Korean won (KRW)","Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Republic of Korea","ES - Survey on labor conditions by employment type","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2022",5227.882,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: KOR - South Korean won (KRW)","Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Republic of Korea","ES - Survey on labor conditions by employment type","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2022",3659.462,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: KOR - South Korean won (KRW)","Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Republic of Korea","ES - Survey on labor conditions by employment type","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2022",3129000,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: KOR - South Korean won (KRW)","Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Republic of Korea","ES - Survey on labor conditions by employment type","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2022",3461.287,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: KOR - South Korean won (KRW)","Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Republic of Korea","ES - Survey on labor conditions by employment type","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2022",2422.864,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: KOR - South Korean won (KRW)","Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Kosovo","ADM - Payroll and Payment Records","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2019",476.748,,,"Accounting concept: Net | Working time concept: Hours actually worked | Currency: KOS - Euro (EUR)","Reference group coverage: Employees"
"Kosovo","ADM - Payroll and Payment Records","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2019",1186.283,,,"Accounting concept: Net | Working time concept: Hours actually worked | Currency: KOS - Euro (EUR)","Reference group coverage: Employees"
"Kosovo","ADM - Payroll and Payment Records","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2019",533.743,,,"Accounting concept: Net | Working time concept: Hours actually worked | Currency: KOS - Euro (EUR)","Reference group coverage: Employees"
"Kuwait","ES - Annual Survey of Establishments","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2016",353,,,"Working time concept: Hours actually worked | Currency: KWT - Kuwaiti dinar (KWD)","Reference group coverage: Employees"
"Kuwait","ES - Annual Survey of Establishments","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2016",1828.093,,,"Working time concept: Hours actually worked | Currency: KWT - Kuwaiti dinar (KWD)","Reference group coverage: Employees"
"Kuwait","ES - Annual Survey of Establishments","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2016",1168.342,,,"Working time concept: Hours actually worked | Currency: KWT - Kuwaiti dinar (KWD)","Reference group coverage: Employees"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2022",2503995.654,"Break in series",,"Currency: LAO - Kip (LAK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2022",674.632,"Break in series",,"Currency: LAO - Kip (LAK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2022",178.408,"Break in series",,"Currency: LAO - Kip (LAK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2022",2727132.538,"Break in series",,"Currency: LAO - Kip (LAK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2022",734.75,"Break in series",,"Currency: LAO - Kip (LAK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2022",194.306,"Break in series",,"Currency: LAO - Kip (LAK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2022",2115601.114,"Break in series",,"Currency: LAO - Kip (LAK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2022",569.99,"Break in series",,"Currency: LAO - Kip (LAK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2022",150.735,"Break in series",,"Currency: LAO - Kip (LAK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2019",1175959.958,"Break in series",,"Currency: LBN - Lebanese pound (LBP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2019",1571.45,"Break in series",,"Currency: LBN - Lebanese pound (LBP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2019",780.073,"Break in series",,"Currency: LBN - Lebanese pound (LBP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2019",1160202.209,"Break in series",,"Currency: LBN - Lebanese pound (LBP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2019",1550.393,"Break in series",,"Currency: LBN - Lebanese pound (LBP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2019",769.62,"Break in series",,"Currency: LBN - Lebanese pound (LBP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2019",1215150.593,"Break in series",,"Currency: LBN - Lebanese pound (LBP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2019",1623.821,"Break in series",,"Currency: LBN - Lebanese pound (LBP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2019",806.07,"Break in series",,"Currency: LBN - Lebanese pound (LBP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2017",1308.613,"Break in series",,"Currency: LBR - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2017",3246.188,"Break in series",,"Currency: LBR - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2017",1308.613,"Break in series",,"Currency: LBR - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2017",1258.594,"Break in series",,"Currency: LBR - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2017",3122.11,"Break in series",,"Currency: LBR - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2017",1258.594,"Break in series",,"Currency: LBR - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2017",1465.521,"Break in series",,"Currency: LBR - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2017",3635.42,"Break in series",,"Currency: LBR - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2017",1465.521,"Break in series",,"Currency: LBR - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","HIES - Survey on Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2016",2121.452,,,"Currency: LCA - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","HIES - Survey on Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2016",1068.627,,,"Currency: LCA - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","HIES - Survey on Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2016",785.723,,,"Currency: LCA - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","HIES - Survey on Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2016",2239.008,,,"Currency: LCA - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","HIES - Survey on Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2016",1127.843,,,"Currency: LCA - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","HIES - Survey on Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2016",829.262,,,"Currency: LCA - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","HIES - Survey on Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2016",1999.601,,,"Currency: LCA - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","HIES - Survey on Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2016",1007.248,,,"Currency: LCA - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","HIES - Survey on Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2016",740.593,,,"Currency: LCA - East Caribbean dollar (XCD)","Repository: ILO-STATISTICS - Micro data processing"
"Liechtenstein","ADM - Other Administrative records and related sources","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2018",6675,,,"Central tendency measure: Median | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time equivalents | Currency: LIE - Swiss franc (CHF)","Reference group coverage: Employees"
"Liechtenstein","ADM - Other Administrative records and related sources","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2018",6078,,,"Central tendency measure: Median | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time equivalents | Currency: LIE - Swiss franc (CHF)","Reference group coverage: Employees"
"Liechtenstein","ADM - Other Administrative records and related sources","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2018",7125,,,"Central tendency measure: Median | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time equivalents | Currency: LIE - Swiss franc (CHF)","Reference group coverage: Employees"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",48842.945,,,"Currency: LKA - Sri Lankan rupee (LKR)","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",558.273,,,"Currency: LKA - Sri Lankan rupee (LKR)","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",51090.956,,,"Currency: LKA - Sri Lankan rupee (LKR)","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",583.968,,,"Currency: LKA - Sri Lankan rupee (LKR)","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",44584.696,,,"Currency: LKA - Sri Lankan rupee (LKR)","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",509.602,,,"Currency: LKA - Sri Lankan rupee (LKR)","Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",2494.242,,,"Currency: LSO - Loti (LSL)","Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",406.295,,,"Currency: LSO - Loti (LSL)","Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",136.084,,,"Currency: LSO - Loti (LSL)","Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",2633.754,,,"Currency: LSO - Loti (LSL)","Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",429.021,,,"Currency: LSO - Loti (LSL)","Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",143.696,,,"Currency: LSO - Loti (LSL)","Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",2332.038,,,"Currency: LSO - Loti (LSL)","Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",379.873,,,"Currency: LSO - Loti (LSL)","Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",127.234,,,"Currency: LSO - Loti (LSL)","Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",2106.441,,,"Currency: LTU - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",4001.18,,,"Currency: LTU - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",2279.971,,,"Currency: LTU - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",2314.465,,,"Currency: LTU - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",4396.322,,,"Currency: LTU - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",2505.132,,,"Currency: LTU - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",1911.213,,,"Currency: LTU - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",3630.344,,,"Currency: LTU - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",2068.659,,,"Currency: LTU - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Luxembourg","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",7864.731,,,"Currency: LUX - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Luxembourg","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",9306.956,,,"Currency: LUX - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Luxembourg","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",8512.631,,,"Currency: LUX - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Luxembourg","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",8751.37,,,"Currency: LUX - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Luxembourg","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",10356.186,,,"Currency: LUX - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Luxembourg","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",9472.312,,,"Currency: LUX - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Luxembourg","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",6812.865,,,"Currency: LUX - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Luxembourg","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",8062.199,,,"Currency: LUX - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Luxembourg","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",7374.112,,,"Currency: LUX - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",2138.123,,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",4010.517,,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",2314.262,,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",2388.513,,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",4480.178,,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",2585.28,,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",1913.004,,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",3588.258,,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",2070.599,,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2018",15800,,,"Central tendency measure: Median | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: MAC - Pataca (MOP)","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
