"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill level 1 ~ low","2024",1008701.071,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Not elsewhere classified","2024",1397095.106,"Unreliable",,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): Total","2024",1655390.417,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 1. Managers","2024",2104147.052,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 2. Professionals","2024",1751645.242,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",1665329.758,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 4. Clerical support workers","2024",1400681.415,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 5. Service and sales workers","2024",1311769.75,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",794930.752,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 7. Craft and related trades workers","2024",1689678.177,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",2064324.29,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 9. Elementary occupations","2024",1173761.995,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 0. Armed forces occupations","2024",1545173.425,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): Total","2024",1841770.127,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 1. Managers","2024",2146847.049,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 2. Professionals","2024",2022000.446,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",1912458.01,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 4. Clerical support workers","2024",1634213.546,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 5. Service and sales workers","2024",1463729.39,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",875440.712,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 7. Craft and related trades workers","2024",1783956.46,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",2076390.41,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 9. Elementary occupations","2024",1342936.399,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 0. Armed forces occupations","2024",1573329.545,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): Total","2024",1454287.527,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 1. Managers","2024",2052777.366,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 2. Professionals","2024",1604450.552,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",1413148.072,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 4. Clerical support workers","2024",1314856.885,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 5. Service and sales workers","2024",1223979.466,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",605100.69,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 7. Craft and related trades workers","2024",1298496.364,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",1840408.3,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 9. Elementary occupations","2024",1008701.071,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 0. Armed forces occupations","2024",1397095.106,"Unreliable",,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Total","2022",13571.38,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",24541.888,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Skill level 2 ~ medium","2022",10450.917,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Skill level 1 ~ low","2022",5030.683,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Not elsewhere classified","2022",16777.44,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Total","2022",14233.484,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",27346.244,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Skill level 2 ~ medium","2022",10660.051,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Skill level 1 ~ low","2022",5460.748,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Not elsewhere classified","2022",15013.04,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Total","2022",12135.603,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",20661.375,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill level 2 ~ medium","2022",9151.061,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill level 1 ~ low","2022",4685.527,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Not elsewhere classified","2022",22477.978,"Unreliable",,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): Total","2022",13571.38,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 1. Managers","2022",52725.984,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 2. Professionals","2022",25713.321,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2022",17170.133,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 4. Clerical support workers","2022",14336.558,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 5. Service and sales workers","2022",8951.483,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2022",5888.84,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 7. Craft and related trades workers","2022",11803.251,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2022",12599.562,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 9. Elementary occupations","2022",5030.683,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 0. Armed forces occupations","2022",16777.44,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): Total","2022",14233.484,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 1. Managers","2022",57074.348,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 2. Professionals","2022",27626.555,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","2022",19915.621,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 4. Clerical support workers","2022",13222.768,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 5. Service and sales workers","2022",9318.898,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2022",5866.522,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 7. Craft and related trades workers","2022",11912.583,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2022",12731.024,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 9. Elementary occupations","2022",5460.748,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 0. Armed forces occupations","2022",15013.04,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): Total","2022",12135.603,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 1. Managers","2022",44683.939,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 2. Professionals","2022",22693.994,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 3. Technicians and associate professionals","2022",14395.034,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 4. Clerical support workers","2022",16268.23,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 5. Service and sales workers","2022",7519.622,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2022",6073.775,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 7. Craft and related trades workers","2022",8001.579,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2022",8623.557,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 9. Elementary occupations","2022",4685.527,,,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 0. Armed forces occupations","2022",22477.978,"Unreliable",,"Currency: MOZ - Metical (MZN)","Repository: ILO-STATISTICS - Micro data processing"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Total","2024",32444.135,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",48838.807,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Skill level 2 ~ medium","2024",25693.625,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Skill level 1 ~ low","2024",17981.667,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Not elsewhere classified","2024",,"Unreliable",,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Total","2024",35219.283,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",54984.659,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Skill level 2 ~ medium","2024",27289.682,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Skill level 1 ~ low","2024",21713.53,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Not elsewhere classified","2024",,"Unreliable",,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Total","2024",29188.112,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",43000.423,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill level 2 ~ medium","2024",23133.799,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill level 1 ~ low","2024",15348.04,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): Total","2024",32444.135,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 1. Managers","2024",87839.847,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 2. Professionals","2024",47548.777,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",39035.642,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 4. Clerical support workers","2024",28006.803,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 5. Service and sales workers","2024",26230.302,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",18787.482,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 7. Craft and related trades workers","2024",23393.956,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",25980.143,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 9. Elementary occupations","2024",17981.667,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
